Date,Open,High,Low,Close,Adj Close,Volume
2/15/2007,145.669998,145.949997,145.429993,145.800003,115.168526,38715200
2/16/2007,145.440002,145.759995,145.229996,145.729996,115.113243,39841800
2/20/2007,145.559998,146.199997,145,146.039993,115.358124,56911800
2/21/2007,145.610001,146.070007,145.350006,145.979996,115.310738,63971600
2/22/2007,146.050003,146.419998,145.169998,145.869995,115.223808,79067400
2/23/2007,145.740005,145.789993,145.029999,145.300003,114.773598,71966200
2/26/2007,145.830002,145.949997,144.75,145.169998,114.670883,69192800
2/27/2007,143.880005,144.199997,139,139.5,110.192123,274466500
2/28/2007,140.389999,141.979996,139.800003,140.929993,111.321709,177536300
3/1/2007,139.339996,141.25,138.050003,140.509995,110.989922,212828600
3/2/2007,140.050003,140.660004,138.660004,138.669998,109.536499,162574000
3/5/2007,137.929993,139.580002,137.330002,137.350006,108.493828,143750400
3/6/2007,138.779999,140.119995,137.720001,139.699997,110.350098,143333300
3/7/2007,139.589996,140.460007,139.399994,139.559998,110.239487,115144900
3/8/2007,140.539993,141.160004,140.070007,140.740005,111.171631,117891600
3/9/2007,141.309998,141.419998,140.080002,140.779999,111.203201,107765100
3/12/2007,140.419998,141.339996,140.160004,140.990005,111.369095,80366900
3/13/2007,140.179993,140.770004,138.039993,138.25,109.204742,190605200
3/14/2007,138.429993,139.360001,136.75,139.279999,110.018311,231853800
3/15/2007,138.970001,139.990005,138.800003,139.470001,110.168427,132435900
3/16/2007,139.309998,139.630005,138.119995,138.529999,109.859947,121531600
3/19/2007,139.259995,140.330002,139.149994,140.199997,111.184273,96161200
3/20/2007,140.080002,141.050003,139.960007,140.970001,111.794914,82147400
3/21/2007,141.100006,143.649994,140.820007,143.289993,113.634789,152368700
3/22/2007,143.479996,143.679993,142.789993,143.179993,113.547585,118942200
3/23/2007,143.279999,143.809998,143.149994,143.389999,113.714111,74416800
3/26/2007,143.5,143.649994,142.089996,143.199997,113.563431,113787500
3/27/2007,143.119995,143.160004,142.389999,142.860001,113.2938,99864600
3/28/2007,142.139999,142.470001,141.259995,141.820007,112.46904,152907900
3/29/2007,142.539993,142.610001,141.190002,141.970001,112.58799,139432700
3/30/2007,142.240005,142.839996,140.559998,142,112.611755,128194100
4/2/2007,142.160004,142.460007,141.479996,142.160004,112.738693,79416400
4/3/2007,142.970001,143.979996,142.910004,143.690002,113.952019,82417800
4/4/2007,143.690002,143.949997,143.160004,143.850006,114.078896,63995200
4/5/2007,143.669998,144.440002,143.610001,144.240005,114.388184,46822800
4/9/2007,144.649994,144.800003,144.149994,144.440002,114.546799,50967400
4/10/2007,144.330002,144.850006,144.270004,144.610001,114.681641,56620000
4/11/2007,144.820007,144.860001,143.539993,144.020004,114.213715,106365700
4/12/2007,143.740005,144.919998,143.339996,144.660004,114.72126,115534400
4/13/2007,144.899994,145.320007,144.360001,145.320007,115.244698,84287000
4/16/2007,145.830002,146.860001,145.820007,146.699997,116.33905,83064600
4/17/2007,146.970001,147.399994,146.649994,147.089996,116.648331,108424100
4/18/2007,146.600006,147.699997,146.570007,147.270004,116.791107,88345300
4/19/2007,146.550003,147.399994,146.360001,147.229996,116.759407,102947700
4/20/2007,148.220001,148.619995,147.039993,148.619995,117.861694,124114100
4/23/2007,148.369995,148.729996,147.970001,148.059998,117.41758,77270800
4/24/2007,148.229996,148.399994,147.320007,148.119995,117.465172,114471000
4/25/2007,148.729996,149.660004,148.020004,149.479996,118.543732,108418800
4/26/2007,149.490005,149.800003,149.100006,149.649994,118.678543,88741600
4/27/2007,149.089996,149.740005,148.839996,149.529999,118.583321,108191100
4/30/2007,149.639999,149.740005,148.210007,148.289993,117.599976,100874100
5/1/2007,148.419998,149.470001,147.669998,148.669998,117.901352,134342700
5/2/2007,148.899994,149.949997,148.75,149.539993,118.591309,87129800
5/3/2007,149.970001,150.399994,149.729996,150.350006,119.233696,86569700
5/4/2007,150.75,151.119995,150.220001,150.919998,119.685677,96409000
5/7/2007,150.880005,151.199997,150.809998,150.949997,119.70948,63461400
5/8/2007,150.580002,150.919998,150.130005,150.75,119.55088,80584000
5/9/2007,150.639999,152.820007,150.369995,151.160004,119.87606,102070100
5/10/2007,150.729996,151.020004,149.270004,149.580002,118.623016,153617800
5/11/2007,149.75,150.929993,149.720001,150.860001,119.638077,113408900
5/14/2007,150.860001,151.300003,149.789993,150.529999,119.376411,108027500
5/15/2007,150.699997,151.660004,150.190002,150.570007,119.408119,180673300
5/16/2007,150.800003,151.630005,150.380005,151.600006,120.22496,114166500
5/17/2007,151.380005,151.960007,151.110001,151.300003,119.987045,101132800
5/18/2007,152.009995,152.619995,151.809998,152.619995,121.033859,99182000
5/21/2007,152.580002,153.229996,152.5,152.539993,120.970421,174664600
5/22/2007,152.699997,153.160004,152.380005,152.419998,120.875244,82148800
5/23/2007,152.949997,153.5,152.360001,152.440002,120.891144,133786600
5/24/2007,152.529999,153.210007,150.740005,151.059998,119.796753,187593000
5/25/2007,151.5,152.020004,151.179993,151.690002,120.296318,83309200
5/29/2007,151.940002,152.5,151.449997,152.240005,120.732498,82020000
5/30/2007,151.460007,153.539993,151.339996,153.479996,121.715904,129013600
5/31/2007,153.669998,153.889999,153.119995,153.320007,121.58902,114866700
6/1/2007,153.880005,154.399994,153.509995,154.080002,122.191734,107771700
6/4/2007,153.539993,154.389999,153.479996,154.100006,122.207573,78008800
6/5/2007,153.740005,153.899994,152.860001,153.490005,121.723824,126917900
6/6/2007,152.860001,152.949997,151.75,151.839996,120.415329,164096800
6/7/2007,151.559998,152.5,149.059998,149.100006,118.242378,232414600
6/8/2007,149.580002,151.190002,149.089996,151.039993,119.780891,175886000
6/11/2007,150.929993,151.949997,150.699997,151.300003,119.987045,102015600
6/12/2007,150.669998,151.539993,149.550003,149.649994,118.678543,233898000
6/13/2007,150.5,152.070007,149.720001,151.889999,120.454918,193208200
6/14/2007,152.059998,153.119995,152.029999,152.860001,121.224182,146396500
6/15/2007,153.139999,153.660004,152.929993,153.070007,121.913963,154030800
6/18/2007,153.380005,153.389999,152.660004,152.889999,121.770561,88537500
6/19/2007,152.550003,153.380005,152.360001,153.270004,122.073227,110851700
6/20/2007,153.580002,153.580002,150.960007,151.139999,120.376778,177119700
6/21/2007,151.080002,152.110001,150.25,151.979996,121.045776,205262000
6/22/2007,151.520004,151.770004,149.850006,150.550003,119.906876,204964700
6/25/2007,150.240005,151.25,149.020004,149.830002,119.333397,232014400
6/26/2007,150.210007,150.460007,148.279999,148.289993,118.106873,198445700
6/27/2007,148.130005,150.570007,148.059998,150.399994,119.787376,213638000
6/28/2007,150.380005,151.410004,149.669998,150.380005,119.771439,157705000
6/29/2007,150.899994,151.649994,149.149994,150.429993,119.811249,199701800
7/2/2007,150.869995,151.919998,150.770004,151.789993,120.894424,103357000
7/3/2007,152.179993,152.5,151.990005,152.339996,121.332512,54048400
7/5/2007,152.399994,152.559998,151.630005,152.179993,121.205109,89279000
7/6/2007,152.380005,153.169998,151.929993,152.979996,121.842262,81109000
7/9/2007,153.160004,153.360001,152.619995,153.100006,121.937828,72348100
7/10/2007,152.289993,152.610001,150.770004,150.919998,120.201523,180362600
7/11/2007,150.75,152.050003,150.520004,151.990005,121.053787,175607600
7/12/2007,152.369995,154.75,152.339996,154.389999,122.965233,133882500
7/13/2007,154.570007,155.460007,154.389999,154.850006,123.331596,111794300
7/16/2007,154.990005,155.529999,154.580002,154.830002,123.315697,98378700
7/17/2007,154.929993,155.479996,154.679993,154.75,123.251953,126201300
7/18/2007,154.229996,154.800003,153.300003,154.470001,123.029007,237887400
7/19/2007,155.199997,155.529999,154.75,155.070007,123.506821,145212700
7/20/2007,154.889999,154.990005,152.830002,153.5,122.256439,245502500
7/23/2007,154.179993,154.720001,153.300003,153.970001,122.630775,121183900
7/24/2007,153.119995,154.279999,150.759995,151.300003,120.504196,256732400
7/25/2007,152.020004,152.389999,150.25,151.610001,120.751137,265214500
7/26/2007,150.190002,150.800003,146.389999,148.020004,117.8918,467592500
7/27/2007,148.210007,148.869995,145.050003,145.110001,115.574127,422987600
7/30/2007,145.929993,147.809998,145.289993,147.380005,117.382065,283017500
7/31/2007,148.330002,149.460007,145.039993,145.720001,116.059937,316976700
8/1/2007,145.179993,147.009995,143.949997,146.429993,116.62545,467670000
8/2/2007,146.759995,147.759995,145.259995,147.600006,117.557327,294758400
8/3/2007,147.279999,147.580002,143.199997,143.800003,114.530792,359398200
8/6/2007,144.210007,146.830002,142.529999,146.210007,116.450249,324980000
8/7/2007,145.940002,149,145.229996,147.770004,117.692688,232568700
8/8/2007,148.410004,150.589996,147.339996,149.830002,119.333397,274930600
8/9/2007,147.429993,148.949997,145.289993,145.389999,115.797112,357622100
8/10/2007,144.389999,146.5,143.119995,144.710007,115.255539,411018400
8/13/2007,146.5,146.889999,145.020004,145.229996,115.669701,181917200
8/14/2007,145.699997,146.059998,142.720001,143.009995,113.901566,264134500
8/15/2007,142.720001,144.460007,140.619995,141.039993,112.332512,323834000
8/16/2007,139.789993,142.940002,137,142.100006,113.176781,546743700
8/17/2007,145.5,145.809998,141.389999,144.710007,115.255539,388218100
8/20/2007,145.169998,145.470001,143.289993,144.639999,115.199776,187320400
8/21/2007,144.600006,145.970001,144.139999,144.929993,115.430733,157066400
8/22/2007,146.009995,146.800003,145.330002,146.649994,116.800697,173156700
8/23/2007,147.339996,147.649994,145.610001,146.520004,116.697121,203915300
8/24/2007,146.479996,148.330002,146.279999,148.330002,118.138733,128901900
8/27/2007,147.850006,148.330002,146.729996,146.949997,117.039581,113024300
8/28/2007,146.160004,146.25,143.460007,143.720001,114.467041,219790700
8/29/2007,144.369995,146.740005,143.960007,146.539993,116.713089,207654200
8/30/2007,145.449997,147.190002,145.309998,146.149994,116.402458,191817300
8/31/2007,147.649994,148.5,146.830002,147.589996,117.549332,185477500
9/4/2007,147.449997,149.979996,147.399994,149.080002,118.736038,120062000
9/5/2007,148.199997,148.360001,147,147.789993,117.708611,166261800
9/6/2007,147.949997,148.610001,147.119995,148.130005,117.979401,127878400
9/7/2007,146.479996,146.889999,145.259995,146.070007,116.338722,235447600
9/10/2007,146.520004,146.720001,144.330002,145.789993,116.1157,192305900
9/11/2007,146.240005,147.699997,146.130005,147.490005,117.469704,162081900
9/12/2007,147.289993,148.440002,146.979996,147.869995,117.772339,149554600
9/13/2007,148.550003,149.449997,148.199997,148.910004,118.600685,154079000
9/14/2007,147.960007,149.089996,147.740005,148.899994,118.592705,121911000
9/17/2007,148.309998,148.649994,147.630005,148.100006,117.955536,109870800
9/18/2007,148.830002,152.5,148.130005,152.460007,121.428093,263759500
9/19/2007,153.410004,154.389999,152.710007,153.360001,122.144897,193779900
9/20/2007,153.339996,153.429993,152.110001,152.279999,121.284752,175186800
9/21/2007,152.710007,153.119995,151.740005,151.970001,121.612061,141457500
9/24/2007,152.419998,152.820007,151.360001,151.690002,121.387932,139450200
9/25/2007,150.809998,151.660004,150.470001,151.389999,121.147881,142289900
9/26/2007,152.25,152.770004,151.389999,152.190002,121.788094,135547000
9/27/2007,152.910004,153.100006,152.190002,153.089996,122.508293,102713300
9/28/2007,152.850006,153.190002,151.979996,152.580002,122.100197,133372100
10/1/2007,152.600006,154.75,152.5,154.300003,123.476585,148162300
10/2/2007,154.610001,154.649994,153.809998,154.089996,123.308563,112978800
10/3/2007,153.809998,154.410004,153.009995,153.779999,123.060448,119055900
10/4/2007,154.110001,154.259995,153.589996,154.020004,123.252502,76864400
10/5/2007,155.029999,156.100006,154.630005,155.850006,124.716995,134579700
10/8/2007,155.389999,155.490005,154.770004,155.020004,124.052773,71280400
10/9/2007,155.600006,156.5,155.029999,156.479996,125.221077,94054300
10/10/2007,156.039993,156.440002,155.410004,156.220001,125.013031,101711100
10/11/2007,156.929993,157.520004,154.539993,155.470001,124.412834,233529100
10/12/2007,155.460007,156.350006,155.270004,156.330002,125.101067,124546700
10/15/2007,156.270004,156.360001,153.940002,155.009995,124.044724,161151900
10/16/2007,154.410004,154.520004,153.470001,153.779999,123.060448,166525700
10/17/2007,154.979996,155.089996,152.470001,154.25,123.436539,216687300
10/18/2007,153.449997,154.190002,153.080002,153.690002,122.988457,148367500
10/19/2007,153.089996,156.479996,149.660004,149.669998,119.771454,297169900
10/22/2007,148.860001,150.759995,148.660004,150.539993,120.467659,261989800
10/23/2007,151.460007,151.949997,150.25,151.759995,121.443977,180085100
10/24/2007,151.210007,151.740005,148.839996,151.479996,121.219948,326694200
10/25/2007,151.649994,152.289993,149.880005,151.839996,121.507996,237374500
10/26/2007,153.059998,153.619995,151.899994,153.619995,122.932388,176484000
10/29/2007,153.929993,154.440002,153.550003,154.130005,123.340546,106841000
10/30/2007,153.449997,153.75,152.869995,153.059998,122.484314,132981600
10/31/2007,153.979996,155.270004,152.839996,154.649994,123.756668,220954400
11/1/2007,153.289993,153.410004,150.589996,151.029999,120.859833,333040800
11/2/2007,151.529999,152,149.210007,151.199997,120.995842,331228200
11/5/2007,149.639999,151.160004,148.970001,150.050003,120.075592,226841000
11/6/2007,150.860001,152.110001,149.899994,152.070007,121.69207,177800500
11/7/2007,150.440002,151.130005,147.550003,147.910004,118.363083,306639700
11/8/2007,147.990005,148.399994,145.070007,147.160004,117.762901,374509900
11/9/2007,145.690002,147.539993,144.889999,145.139999,116.146423,277745100
11/12/2007,145.210007,146.610001,143.699997,143.699997,114.994087,243087800
11/13/2007,145.369995,148.309998,145.220001,148.080002,118.499146,191117400
11/14/2007,149.220001,149.399994,146.779999,147.669998,118.171013,230558800
11/15/2007,146.570007,147.490005,144.520004,145.539993,116.466507,263111100
11/16/2007,146.309998,146.470001,144.570007,145.789993,116.666557,308770600
11/19/2007,145.279999,145.360001,143.190002,143.759995,115.042099,267746000
11/20/2007,144.020004,145.529999,142.110001,144.639999,115.746284,414767500
11/21/2007,143.080002,143.910004,141.669998,141.679993,113.377594,259012400
11/23/2007,143.070007,144.339996,142.699997,144.130005,115.338196,77688400
11/26/2007,144.429993,144.880005,140.660004,140.949997,112.793388,214232000
11/27/2007,141.740005,143.229996,140.949997,142.570007,114.089813,293897900
11/28/2007,144.190002,147.470001,144.139999,147.130005,117.738907,258596900
11/29/2007,146.619995,147.720001,146.100006,147.179993,117.778893,199409900
11/30/2007,149.039993,149.869995,147.330002,148.660004,118.963272,222908000
12/3/2007,148.190002,148.449997,147.289993,147.679993,118.179031,146430400
12/4/2007,146.660004,147.539993,146.309998,146.360001,117.122704,136533900
12/5/2007,147.929993,149.199997,147.830002,148.809998,119.083336,171130000
12/6/2007,148.630005,151.210007,148.570007,150.940002,120.787804,154457400
12/7/2007,151.419998,151.5,150.550003,150.910004,120.763748,148980100
12/10/2007,151.279999,152.25,150.860001,152.080002,121.700073,123914300
12/11/2007,152.139999,152.889999,147.830002,147.910004,118.363083,250346400
12/12/2007,151.059998,151.770004,147.199997,149.369995,119.531418,322435600
12/13/2007,148.320007,149.389999,147.300003,149.059998,119.283356,237551300
12/14/2007,147.929993,149.100006,147.100006,147.169998,117.770897,159152900
12/17/2007,146.610001,146.869995,144.860001,145.070007,116.090378,177269400
12/18/2007,146.100006,146.479996,143.960007,145.880005,116.738625,245569300
12/19/2007,145.940002,146.889999,144.940002,145.880005,116.738625,198917200
12/20/2007,146.839996,146.860001,145.179993,146.800003,117.474854,214813800
12/21/2007,147.369995,148.419998,147.089996,148.130005,119.168236,146084400
12/24/2007,148.820007,149.479996,148.479996,149.229996,120.053185,45601400
12/26/2007,148.649994,149.679993,148.5,149.550003,120.310646,67093100
12/27/2007,149.020004,149.029999,147.320007,147.669998,118.79818,122981700
12/28/2007,148.539993,148.610001,146.899994,147.300003,118.500542,116398100
12/31/2007,147.100006,147.610001,146.059998,146.210007,117.62368,108126800
1/2/2008,146.529999,146.990005,143.880005,144.929993,116.593864,204935600
1/3/2008,144.910004,145.490005,144.070007,144.860001,116.537567,125133300
1/4/2008,143.339996,143.440002,140.910004,141.309998,113.681671,232330900
1/7/2008,141.809998,142.229996,140.100006,141.190002,113.585121,234991000
1/8/2008,142.080002,142.899994,138.440002,138.910004,111.750923,326365700
1/9/2008,139.089996,140.789993,137.699997,140.369995,112.925476,301824900
1/10/2008,139.679993,142.800003,139.369995,141.289993,113.665565,335701200
1/11/2008,140.779999,141.899994,139,140.149994,112.748466,267076600
1/14/2008,141.160004,141.860001,140.399994,141.279999,113.657532,170365500
1/15/2008,139.789993,141.490005,137.899994,138.169998,111.155594,239940100
1/16/2008,137.360001,139.119995,136.279999,136.979996,110.19825,378802600
1/17/2008,137.809998,137.880005,132.929993,133.429993,107.3423,397892600
1/18/2008,134.740005,135.020004,131.100006,132.059998,106.240227,348561500
1/22/2008,127.209999,132.429993,126,130.720001,105.162201,435923700
1/23/2008,127.089996,134.190002,126.839996,133.860001,107.68824,511913000
1/24/2008,134.479996,135.460007,133.309998,134.990005,108.597351,259949300
1/25/2008,136.509995,136.759995,132.600006,133.039993,107.028557,269603900
1/28/2008,133.259995,135.520004,132.059998,135.240005,108.798462,217934600
1/29/2008,136.100006,136.449997,134.880005,135.910004,109.337433,168968300
1/30/2008,135.580002,138.539993,134.600006,134.910004,108.532951,334939200
1/31/2008,133.399994,138.539993,133.199997,137.369995,110.51194,343680800
2/1/2008,137.940002,139.610001,137.520004,139.580002,112.289925,206843600
2/4/2008,139.210007,139.300003,137.639999,137.820007,110.874031,124694300
2/5/2008,135.940002,136.25,133.669998,134.130005,107.905472,286882500
2/6/2008,134.580002,135.25,132.410004,133.050003,107.036629,250792900
2/7/2008,131.800003,134.789993,131.729996,133.929993,107.744545,297368100
2/8/2008,133.089996,134.220001,132.100006,133.070007,107.052711,221643500
2/11/2008,133.100006,134.229996,132.039993,133.75,107.599808,188576300
2/12/2008,134.910004,136.309998,133.979996,134.990005,108.597351,256654400
2/13/2008,136.009995,137.059998,135.139999,136.369995,109.707504,181967800
2/14/2008,136.949997,137,134.789993,135.169998,108.742142,215207200
2/15/2008,134.5,135.220001,133.910004,135.139999,108.71801,154110300
2/19/2008,136.720001,136.889999,134.610001,135.520004,109.023682,145190000
2/20/2008,133.990005,136.550003,133.759995,135.919998,109.345497,220085700
2/21/2008,136.660004,137.009995,134.070007,134.789993,108.436424,201051200
2/22/2008,134.970001,135.850006,132.860001,135.619995,109.104149,205491000
2/25/2008,135.539993,137.649994,134.779999,137.330002,110.47982,190107000
2/26/2008,136.75,138.949997,136.5,138.360001,111.308434,212420700
2/27/2008,137.559998,139.139999,137.410004,138.220001,111.195801,168395800
2/28/2008,137.240005,137.960007,136.550003,136.869995,110.109741,170831100
2/29/2008,135.600006,135.679993,132.779999,133.820007,107.656082,252715200
3/3/2008,133.139999,133.809998,132.240005,133.5,107.398628,189483500
3/4/2008,132.229996,133.399994,130.990005,132.990005,106.988358,282513100
3/5/2008,133.419998,134.770004,132.339996,133.830002,107.664124,270681400
3/6/2008,132.979996,133.220001,130.550003,131.059998,105.435699,247911700
3/7/2008,129.770004,131.740005,128.580002,129.710007,104.34964,326434600
3/10/2008,129.839996,129.929993,127.589996,128,102.973969,235683600
3/11/2008,130.720001,132.720001,128.949997,132.600006,106.674629,341440600
3/12/2008,132.740005,133.770004,131.160004,131.360001,105.677048,229161100
3/13/2008,129.610001,132.639999,128.600006,131.649994,105.910339,351504200
3/14/2008,132.770004,132.809998,127.779999,129.610001,104.269203,484687800
3/17/2008,126.57,129.259995,126.07,128.300003,103.215347,405311100
3/18/2008,130.619995,133.690002,129.979996,133.630005,107.503227,334416600
3/19/2008,134.139999,134.649994,130.039993,130.320007,104.840408,345971600
3/20/2008,130.050003,132.910004,129.259995,132.080002,106.782333,245320700
3/24/2008,133.309998,135.809998,133.240005,134.720001,108.916672,208977300
3/25/2008,134.860001,135.550003,133.770004,134.850006,109.021774,192947200
3/26/2008,134.460007,135.089996,133.110001,133.199997,107.687805,196934300
3/27/2008,134.199997,134.440002,132.360001,132.779999,107.348236,225153200
3/28/2008,132.990005,133.360001,131.059998,131.509995,106.321487,180896100
3/31/2008,131.289993,132.729996,131.089996,131.970001,106.693405,166692100
4/1/2008,133.610001,136.839996,133.509995,136.610001,110.444695,254547300
4/2/2008,137.050003,137.669998,135.979996,136.699997,110.517418,210910800
4/3/2008,135.960007,137.440002,135.710007,137.039993,110.79232,175884800
4/4/2008,137.119995,137.960007,136.119995,136.889999,110.671028,204446800
4/7/2008,137.869995,138.570007,136.740005,136.960007,110.727646,154245500
4/8/2008,136.190002,136.919998,135.949997,136.820007,110.614471,148937300
4/9/2008,136.610001,136.800003,134.889999,135.830002,109.814079,195610600
4/10/2008,135.419998,136.669998,134.899994,136.020004,109.967682,192967800
4/11/2008,134.490005,135.119995,133.009995,133.380005,107.833336,222973300
4/14/2008,133.190002,133.539993,132.550003,132.929993,107.469521,160522000
4/15/2008,133.580002,133.690002,132.330002,133.240005,107.720161,172389200
4/16/2008,134.539993,136.910004,134.520004,136.850006,110.638718,189268900
4/17/2008,136.020004,137.25,135.660004,137.050003,110.800385,179665700
4/18/2008,138.940002,139.559998,138.259995,138.479996,111.95652,218530600
4/21/2008,138.229996,138.979996,137.850006,138.550003,112.013107,118587400
4/22/2008,138.190002,138.309998,136.899994,137.940002,111.519905,162166000
4/23/2008,138.089996,138.779999,137.119995,137.720001,111.342072,193309000
4/24/2008,138.080002,139.740005,137.039993,138.320007,111.827164,229381300
4/25/2008,139.399994,139.889999,137.910004,139.600006,112.862015,190788100
4/28/2008,139.880005,140.25,139.380005,139.630005,112.886253,105610200
4/29/2008,139.389999,139.729996,138.610001,139.080002,112.441582,125514100
4/30/2008,139.289993,140.589996,138.259995,138.259995,111.778633,208395900
5/1/2008,138.380005,141.119995,138.270004,141.119995,114.090851,187279500
5/2/2008,142.339996,142.369995,140.559998,141.509995,114.406174,181585500
5/5/2008,141.050003,141.610001,140.410004,140.830002,113.856415,118504500
5/6/2008,140.020004,142.199997,139.690002,142.050003,114.842728,179339800
5/7/2008,141.889999,142.039993,139.130005,139.520004,112.797333,199267300
5/8/2008,139.740005,140.320007,138.979996,139.160004,112.506287,178321200
5/9/2008,138.600006,139.389999,138.449997,138.899994,112.296082,152588200
5/12/2008,139.25,140.559998,138.729996,140.460007,113.55732,147865900
5/13/2008,140.800003,140.889999,139.729996,140.479996,113.573418,159132200
5/14/2008,141.070007,142.199997,140.460007,140.770004,113.807915,181910800
5/15/2008,141.039993,142.630005,140.830002,142.529999,115.230774,166927000
5/16/2008,142.860001,142.869995,141.610001,142.660004,115.335922,204236800
5/19/2008,142.809998,144.300003,142.300003,143.050003,115.651184,165664400
5/20/2008,142.270004,142.339996,141,141.889999,114.713379,178552100
5/21/2008,141.809998,142.119995,139,139.490005,112.773064,252724800
