Date,Open,High,Low,Close,Adj Close,Volume
2007-03-22,90.400002,90.800003,89.879997,90.570000,67.706924,3561600
2007-03-23,89.790001,91.309998,89.790001,90.980003,68.013374,2304700
2007-03-26,90.879997,90.940002,89.839996,90.830002,67.901260,3273000
2007-03-27,90.599998,91.000000,90.000000,90.519997,67.669525,2687900
2007-03-28,90.279999,90.410004,89.010002,89.449997,66.869637,4497400
2007-03-29,90.110001,90.540001,89.160004,89.760002,67.101395,3520500
2007-03-30,89.620003,90.070000,88.650002,88.910004,66.465912,4588200
2007-04-02,88.900002,89.010002,88.080002,88.830002,66.406136,3440200
2007-04-03,89.320000,90.239998,89.089996,89.900002,67.206055,3931000
2007-04-04,89.910004,90.610001,89.800003,90.269997,67.482628,2553900
2007-04-05,90.199997,90.739998,90.199997,90.500000,67.654556,2997800
2007-04-09,90.970001,90.970001,90.019997,90.029999,67.303207,3155400
2007-04-10,89.949997,90.870003,89.949997,90.839996,67.908730,2860400
2007-04-11,90.900002,90.989998,89.650002,89.970001,67.258392,3460000
2007-04-12,89.980003,90.860001,89.400002,90.849998,67.916237,2635300
2007-04-13,91.099998,91.099998,90.180000,91.029999,68.050766,3035700
2007-04-16,91.000000,91.279999,89.930000,90.309998,67.512527,3747800
2007-04-17,90.300003,91.139999,90.050003,90.449997,67.617172,3926800
2007-04-18,90.449997,94.169998,90.339996,93.879997,70.181358,9490500
2007-04-19,93.489998,94.750000,92.760002,92.989998,69.515999,6192000
2007-04-20,93.769997,94.120003,93.059998,93.290001,69.740273,6035200
2007-04-23,94.099998,94.239998,93.309998,93.639999,70.001915,4900400
2007-04-24,94.900002,94.959999,93.370003,93.669998,70.024338,5754000
2007-04-25,94.639999,94.750000,92.750000,94.690002,70.786858,7745700
2007-04-26,94.540001,95.580002,94.040001,94.260002,70.465401,4838400
2007-04-27,94.250000,94.349998,93.279999,94.019997,70.285988,3526800
2007-04-30,94.019997,94.110001,92.849998,93.000000,69.523483,3751400
2007-05-01,93.150002,93.650002,92.500000,93.230003,69.695442,3241600
2007-05-02,93.080002,94.459999,92.839996,93.830002,70.143929,3425000
2007-05-03,94.080002,94.489998,93.500000,93.849998,70.158913,3065900
2007-05-04,94.349998,94.379997,93.120003,93.610001,69.979500,3056000
2007-05-07,93.800003,95.000000,93.650002,94.559998,70.689659,4018400
2007-05-08,94.410004,94.410004,93.699997,94.209999,70.428017,4427700
2007-05-09,93.870003,94.269997,93.349998,94.080002,70.593117,3009800
2007-05-10,93.750000,94.160004,92.699997,92.800003,69.632645,2664000
2007-05-11,92.809998,94.230003,92.379997,93.400002,70.082878,2702200
2007-05-14,93.400002,94.139999,93.320000,93.559998,70.202934,2075400
2007-05-15,93.980003,95.449997,93.790001,94.339996,70.788200,5005900
2007-05-16,94.500000,95.459999,94.500000,95.339996,71.538551,4112600
2007-05-17,95.339996,97.180000,95.230003,96.790001,72.626579,4858600
2007-05-18,97.070000,97.500000,96.269997,96.629997,72.506516,4234600
2007-05-21,96.419998,97.739998,96.250000,96.900002,72.709099,4525300
2007-05-22,97.239998,97.599998,96.360001,96.480003,72.393951,3783900
2007-05-23,95.949997,96.449997,95.360001,95.570000,71.711136,4563700
2007-05-24,95.900002,98.839996,95.750000,97.419998,73.099281,7449900
2007-05-25,98.300003,98.639999,97.379997,98.250000,73.722069,3249200
2007-05-29,98.519997,99.199997,97.959999,98.500000,73.909676,3295500
2007-05-30,98.470001,100.639999,98.300003,100.550003,75.447876,5798300
2007-05-31,100.690002,100.959999,100.470001,100.589996,75.477890,4235500
2007-06-01,101.449997,101.449997,99.449997,99.830002,74.907631,4057000
2007-06-04,101.000000,101.000000,99.500000,99.980003,75.020195,2718900
2007-06-05,99.940002,99.959999,98.839996,99.500000,74.660019,3276300
2007-06-06,98.970001,99.199997,97.690002,98.290001,73.752083,3428800
2007-06-07,98.290001,99.089996,96.809998,96.839996,72.664063,4713100
2007-06-08,96.699997,98.220001,95.910004,98.190002,73.677040,3951500
2007-06-11,98.250000,98.790001,97.419998,97.550003,73.196846,3345300
2007-06-12,97.550003,97.589996,96.120003,96.480003,72.393951,5023400
2007-06-13,97.120003,98.550003,96.919998,98.470001,73.887154,5333300
2007-06-14,99.000000,99.500000,98.730003,98.970001,74.262337,3436000
2007-06-15,99.519997,100.000000,97.930000,98.150002,73.647041,7178100
2007-06-18,98.029999,98.580002,97.290001,97.400002,73.084267,4109300
2007-06-19,97.400002,98.239998,96.510002,96.919998,72.724106,5120200
2007-06-20,97.099998,97.720001,96.010002,96.080002,72.093819,4733900
2007-06-21,96.080002,97.199997,95.169998,97.199997,72.934204,6288900
2007-06-22,96.639999,96.900002,95.599998,95.919998,71.973763,5358900
2007-06-25,96.000000,96.570000,94.800003,95.570000,71.711136,4334800
2007-06-26,95.400002,96.470001,94.870003,94.980003,71.268440,4364100
2007-06-27,94.309998,94.900002,93.580002,94.650002,71.020821,4492500
2007-06-28,95.000000,95.589996,94.260002,95.160004,71.403496,3507700
2007-06-29,95.360001,96.339996,95.250000,96.160004,72.153824,5786300
2007-07-02,96.720001,97.050003,96.269997,96.769997,72.611557,2818400
2007-07-03,96.800003,98.059998,96.800003,97.650002,73.271866,2132000
2007-07-05,97.519997,98.480003,97.230003,98.360001,73.804611,2569600
2007-07-06,98.129997,99.220001,98.019997,98.879997,74.194786,2591000
2007-07-09,100.989998,101.320000,99.599998,99.900002,74.960152,5717500
2007-07-10,100.599998,100.660004,99.629997,100.250000,75.222778,6681400
2007-07-11,100.480003,100.830002,99.559998,100.120003,75.125229,4608100
2007-07-12,100.500000,100.820000,99.760002,100.779999,75.620453,4571200
2007-07-13,101.180000,102.430000,100.599998,101.879997,76.445831,4249800
2007-07-16,102.000000,102.169998,101.000000,102.070000,76.588440,3406800
2007-07-17,101.910004,102.730003,101.400002,102.050003,76.573402,3352800
2007-07-18,101.849998,102.750000,100.889999,101.820000,76.400841,4331000
2007-07-19,101.629997,102.820000,101.629997,102.480003,76.896080,2603200
2007-07-20,102.800003,104.419998,102.349998,103.860001,77.931549,6651100
2007-07-23,104.480003,104.550003,103.220001,104.040001,78.066643,4041200
2007-07-24,103.449997,105.669998,103.339996,103.800003,77.886551,5535100
2007-07-25,106.980003,107.830002,106.379997,107.230003,80.460251,10402700
2007-07-26,106.059998,106.800003,102.230003,103.699997,77.811478,10480300
2007-07-27,103.599998,106.389999,103.599998,103.709999,77.818985,7753200
2007-07-30,104.599998,106.150002,104.000000,105.540001,79.192139,6300600
2007-07-31,106.540001,106.540001,103.309998,103.430000,77.608902,6895500
2007-08-01,103.029999,104.839996,103.000000,104.529999,78.434288,6943900
2007-08-02,105.019997,106.000000,104.510002,105.930000,79.484772,4755700
2007-08-03,105.500000,106.349998,104.220001,104.239998,78.216675,5466600
2007-08-06,104.489998,104.849998,102.089996,104.339996,78.291725,6308200
2007-08-07,103.699997,104.120003,102.300003,103.220001,77.451340,5250000
2007-08-08,103.099998,104.190002,100.709999,102.720001,77.338394,5820700
2007-08-09,100.790001,102.230003,98.019997,98.300003,74.010559,8723900
2007-08-10,96.949997,98.510002,94.000000,98.440002,74.115974,11406200
2007-08-13,99.459999,100.910004,99.250000,100.050003,75.328148,6144600
2007-08-14,100.330002,100.720001,97.400002,97.629997,73.506119,4854400
2007-08-15,97.000000,98.800003,95.209999,95.510002,71.909958,5327200
2007-08-16,95.199997,95.199997,90.080002,92.739998,69.824394,14712700
2007-08-17,94.790001,97.730003,94.639999,95.930000,72.226158,8418600
2007-08-20,96.260002,97.540001,94.750000,97.209999,73.189873,4813500
2007-08-21,96.830002,97.239998,96.070000,96.949997,72.994171,3254700
2007-08-22,97.500000,98.849998,97.000000,97.989998,73.777122,4185600
2007-08-23,98.949997,98.949997,96.220001,96.739998,72.836037,4377100
2007-08-24,96.779999,98.599998,96.629997,98.470001,74.138519,4350400
2007-08-27,98.070000,98.949997,97.129997,98.540001,74.191254,3269800
2007-08-28,97.989998,98.379997,95.440002,95.650002,72.015358,5336300
2007-08-29,96.500000,97.550003,95.839996,96.900002,72.956505,5131700
2007-08-30,96.739998,97.669998,95.930000,96.849998,72.918816,4113700
2007-08-31,98.000000,98.580002,96.699997,96.699997,72.805893,3963100
2007-09-04,96.099998,96.309998,94.900002,95.919998,72.218651,6767100
2007-09-05,95.199997,97.739998,94.019997,95.839996,72.158409,10775200
2007-09-06,95.540001,96.239998,94.500000,96.199997,72.429443,6660000
2007-09-07,95.199997,96.099998,94.660004,94.839996,71.405487,5669400
2007-09-10,95.010002,95.940002,94.050003,95.330002,71.774414,4741900
2007-09-11,95.980003,97.870003,95.519997,97.440002,73.363045,4804700
2007-09-12,97.209999,98.730003,97.000000,98.320000,74.025589,4407400
2007-09-13,98.599998,99.370003,98.349998,98.949997,74.499931,3993400
2007-09-14,98.400002,99.580002,98.019997,99.349998,74.801125,4217500
2007-09-17,98.800003,99.730003,98.070000,98.639999,74.266525,3788300
2007-09-18,98.599998,98.820000,96.440002,98.470001,74.138519,9975300
2007-09-19,99.400002,100.709999,99.050003,100.019997,75.305550,6915400
2007-09-20,99.940002,101.349998,99.940002,101.250000,76.231606,4723000
2007-09-21,102.349998,103.230003,101.250000,102.589996,77.240486,6631000
2007-09-24,103.000000,103.760002,102.400002,103.050003,77.586861,4912900
2007-09-25,102.739998,105.019997,102.540001,104.930000,79.002327,5031100
2007-09-26,105.300003,105.980003,103.250000,104.449997,78.640915,5036800
2007-09-27,104.449997,106.150002,104.000000,105.459999,79.401337,3984200
2007-09-28,105.199997,105.959999,104.230003,104.989998,79.047478,4549500
2007-10-01,105.449997,107.000000,105.220001,106.650002,80.297333,3675700
2007-10-02,106.620003,107.150002,105.269997,105.930000,79.755211,4595400
2007-10-03,105.330002,105.730003,104.250000,104.720001,78.844215,3655500
2007-10-04,105.150002,105.699997,104.449997,104.500000,78.678535,3450900
2007-10-05,105.400002,105.500000,101.089996,102.250000,76.984512,8306000
2007-10-08,103.260002,103.260002,100.650002,101.070000,76.096077,5318900
2007-10-09,101.320000,101.760002,99.660004,101.449997,76.382248,5564600
2007-10-10,100.889999,102.400002,97.040001,98.680000,74.296661,25303300
2007-10-11,99.500000,99.580002,94.959999,96.260002,72.474632,13195900
2007-10-12,96.110001,97.589996,95.419998,96.690002,72.798363,9506400
2007-10-15,95.980003,96.500000,94.449997,94.830002,71.397972,8073500
2007-10-16,94.500000,96.339996,93.029999,95.940002,72.233696,9845700
2007-10-17,96.519997,97.050003,94.629997,95.589996,71.970169,8097500
2007-10-18,95.360001,97.150002,94.800003,96.940002,72.986588,6762300
2007-10-19,96.540001,97.000000,93.790001,93.900002,70.697746,9205200
2007-10-22,93.160004,95.040001,92.599998,94.930000,71.473259,7938900
2007-10-23,95.760002,95.959999,94.160004,94.949997,71.488312,6109100
2007-10-24,95.690002,96.080002,93.019997,94.260002,70.968796,9715600
2007-10-25,94.879997,98.970001,92.000000,96.000000,72.278862,8169100
2007-10-26,96.250000,96.550003,95.050003,96.019997,72.293922,5185400
2007-10-29,95.779999,97.599998,95.570000,96.989998,73.024246,8932800
2007-10-30,97.250000,98.599998,97.000000,97.330002,73.280212,7543500
2007-10-31,98.150002,98.709999,97.330002,98.589996,74.228897,5940300
2007-11-01,98.300003,98.489998,96.500000,96.599998,72.730606,6408600
2007-11-02,96.620003,97.879997,96.339996,97.760002,73.603973,5610600
2007-11-05,97.589996,98.669998,96.510002,97.970001,73.762093,4459200
2007-11-06,98.000000,98.430000,96.940002,97.699997,73.558800,4090000
2007-11-07,97.000000,97.989998,96.110001,96.889999,73.211235,5730700
2007-11-08,96.970001,97.250000,94.900002,96.279999,72.750275,6991700
2007-11-09,95.080002,95.750000,94.070000,94.209999,71.186180,6131900
2007-11-12,94.250000,94.410004,92.699997,92.860001,70.166100,6382400
2007-11-13,93.830002,94.150002,92.870003,93.699997,70.800812,6512000
2007-11-14,94.139999,94.250000,92.500000,92.790001,70.113213,6536800
2007-11-15,91.459999,92.860001,90.970001,91.339996,69.017563,6693600
2007-11-16,92.000000,92.050003,89.449997,89.989998,67.997513,9249100
2007-11-19,89.599998,89.919998,88.120003,88.269997,66.697838,9344800
2007-11-20,88.309998,88.949997,86.919998,87.860001,66.388046,8743700
2007-11-21,86.779999,88.500000,86.750000,87.410004,66.048027,7088200
2007-11-23,88.500000,89.660004,88.070000,89.540001,67.657471,3317300
2007-11-26,90.500000,92.389999,89.860001,89.930000,67.952156,7087900
2007-11-27,90.570000,92.550003,90.519997,91.730003,69.312271,7092300
2007-11-28,92.610001,93.830002,91.760002,93.610001,70.732826,6937100
2007-11-29,93.610001,94.269997,92.610001,93.209999,70.430580,4692100
2007-11-30,94.599998,94.599998,91.720001,92.540001,69.924316,10111300
2007-12-03,92.500000,93.199997,91.660004,91.790001,69.357605,5423400
2007-12-04,91.430000,91.790001,89.849998,89.989998,67.997513,7080900
2007-12-05,90.900002,92.160004,90.360001,90.699997,68.533981,9175900
2007-12-06,91.500000,92.440002,90.830002,91.779999,69.350029,5813100
2007-12-07,92.360001,93.639999,92.000000,93.160004,70.392807,5363800
2007-12-10,93.250000,93.250000,91.790001,92.639999,69.999870,5971200
2007-12-11,92.639999,93.000000,88.120003,88.699997,67.022751,10328400
2007-12-12,88.000000,89.529999,85.550003,86.919998,65.677765,18701100
2007-12-13,86.669998,88.910004,86.400002,88.550003,66.909416,7522100
2007-12-14,88.540001,89.989998,88.029999,88.419998,66.811195,4988900
2007-12-17,88.209999,88.900002,87.199997,87.400002,66.040459,4946000
2007-12-18,87.870003,87.870003,86.199997,87.169998,65.866669,5732000
2007-12-19,87.750000,88.169998,86.470001,86.620003,65.451118,8620600
2007-12-20,87.080002,87.410004,86.480003,87.190002,65.881790,3333500
2007-12-21,88.040001,89.339996,87.800003,89.070000,67.302322,7661800
2007-12-24,89.550003,90.379997,89.550003,90.019997,68.020164,1946900
2007-12-26,90.000000,90.129997,89.279999,90.000000,68.005058,2734400
2007-12-27,89.989998,89.989998,88.330002,88.879997,67.158760,2890200
2007-12-28,89.000000,89.110001,87.480003,88.250000,66.682739,2928100
2007-12-31,88.139999,88.279999,87.239998,87.459999,66.085831,3184200
2008-01-02,87.570000,87.839996,86.000000,86.620003,65.451118,4303000
2008-01-03,87.070000,87.639999,86.739998,86.980003,65.723114,3427900
2008-01-04,86.320000,87.160004,85.690002,85.820000,64.846611,5393400
2008-01-07,86.250000,86.300003,82.169998,82.870003,62.617554,9961800
2008-01-08,83.110001,83.370003,79.650002,79.910004,60.380939,9810600
2008-01-09,79.699997,80.430000,77.809998,80.300003,60.675640,10307100
2008-01-10,79.860001,83.190002,79.860001,82.360001,62.232185,9411400
2008-01-11,81.769997,81.779999,80.000000,80.519997,60.841846,6556600
2008-01-14,81.330002,82.370003,80.150002,81.669998,61.710812,7732600
2008-01-15,81.470001,81.800003,76.000000,77.860001,58.831928,16467100
2008-01-16,77.809998,81.309998,76.500000,79.870003,60.350716,13292400
2008-01-17,81.199997,82.489998,79.019997,79.519997,60.086239,9303800
2008-01-18,80.250000,80.820000,77.760002,78.400002,59.239960,7686800
2008-01-22,74.529999,78.739998,74.400002,77.599998,58.635456,8503300
2008-01-23,75.500000,77.190002,74.120003,76.570000,57.857197,13028100
2008-01-24,77.559998,78.339996,76.480003,77.620003,58.650589,7449300
2008-01-25,78.650002,79.669998,76.970001,77.029999,58.204773,7849500
2008-01-28,77.150002,77.720001,76.480003,77.599998,58.635456,4864300
2008-01-29,78.570000,81.059998,78.269997,80.959999,61.174347,9025500
2008-01-30,79.699997,84.870003,79.690002,82.870003,62.617554,11331100
2008-01-31,81.779999,83.839996,80.800003,83.180000,62.851780,7887700
2008-02-01,83.370003,83.989998,81.849998,82.760002,62.534424,6685900
2008-02-04,82.779999,83.360001,81.910004,82.900002,62.640209,3106300
2008-02-05,81.610001,82.779999,81.349998,81.690002,61.725929,4691600
2008-02-06,81.900002,81.949997,79.599998,79.910004,60.678047,5331700
2008-02-07,78.709999,80.239998,78.709999,79.750000,60.556549,6779000
2008-02-08,79.480003,80.139999,78.809998,79.330002,60.237640,4343300
2008-02-11,79.459999,81.389999,78.849998,81.129997,61.604443,4898200
2008-02-12,81.800003,84.529999,81.440002,83.559998,63.449577,7980000
2008-02-13,84.349998,85.629997,84.010002,85.480003,64.907532,6405000
2008-02-14,85.669998,86.059998,84.900002,85.220001,64.710106,6631600
2008-02-15,85.059998,85.419998,84.169998,85.180000,64.679718,5749300
2008-02-19,86.110001,86.879997,84.830002,85.370003,64.823997,4158300
2008-02-20,84.470001,84.690002,82.949997,84.000000,63.783718,7526400
2008-02-21,84.120003,84.959999,81.870003,82.010002,62.272636,6688300
2008-02-22,82.510002,83.209999,81.750000,83.040001,63.054771,5229100
2008-02-25,83.260002,84.739998,83.120003,84.660004,64.284889,5450600
2008-02-26,85.120003,85.120003,83.900002,84.570000,64.216537,5171700
2008-02-27,84.220001,85.190002,83.400002,83.949997,63.745754,4675100
2008-02-28,83.510002,85.000000,82.730003,84.800003,64.391182,5727400
2008-02-29,84.029999,84.500000,82.400002,82.790001,62.864933,7667800
2008-03-03,79.320000,80.889999,79.250000,80.669998,61.255146,9575400
2008-03-04,79.779999,79.989998,78.339996,79.620003,60.457832,8209200
2008-03-05,79.820000,81.320000,79.669998,80.709999,61.285500,5669600
2008-03-06,80.550003,80.720001,79.379997,79.510002,60.374340,4503500
2008-03-07,78.989998,79.000000,76.370003,76.599998,58.164654,9657100
2008-03-10,76.529999,76.709999,74.379997,74.379997,56.478954,9930500
2008-03-11,74.779999,75.750000,72.389999,73.400002,55.734821,14137400
2008-03-12,73.709999,74.750000,72.129997,72.449997,55.013443,8966800
2008-03-13,71.809998,74.419998,71.589996,74.180000,56.327087,10850600
2008-03-14,75.790001,77.190002,75.129997,76.230003,57.883747,13225400
2008-03-17,74.459999,76.199997,74.139999,75.489998,57.321831,5463100
2008-03-18,77.000000,77.000000,75.260002,76.529999,58.111526,5644000
2008-03-19,76.980003,77.000000,73.449997,73.449997,55.772774,9195600
2008-03-20,73.550003,75.000000,72.720001,74.800003,56.797882,8086000
2008-03-24,75.250000,76.480003,74.790001,76.290001,57.929268,4853800
2008-03-25,76.879997,76.879997,75.139999,75.900002,57.633148,5969200
2008-03-26,75.660004,76.500000,75.599998,76.300003,57.936867,4350600
2008-03-27,75.860001,76.360001,74.139999,74.220001,56.357445,7709400
2008-03-28,74.440002,74.629997,73.080002,73.470001,55.787956,4616800
2008-03-31,74.000000,74.580002,73.400002,74.370003,56.471363,7394800
2008-04-01,75.019997,75.889999,74.800003,75.879997,57.617943,5956000
2008-04-02,76.099998,77.190002,75.730003,76.849998,58.354507,6121500
2008-04-03,76.550003,77.220001,75.900002,76.139999,57.815376,5597100
2008-04-04,76.040001,76.629997,75.330002,75.650002,57.443317,5086600
2008-04-07,76.529999,76.529999,74.879997,74.980003,56.934547,5388700
2008-04-08,74.510002,75.389999,74.040001,75.019997,56.964924,5597200
2008-04-09,76.720001,79.900002,76.309998,78.599998,59.683315,19513400
2008-04-10,78.449997,79.050003,77.790001,78.430000,59.554222,7873800
2008-04-11,77.650002,78.410004,76.720001,76.860001,58.362091,5427700
2008-04-14,76.680000,77.639999,76.669998,77.220001,58.635441,4926500
2008-04-15,77.559998,77.669998,75.599998,75.699997,57.481270,6337700
2008-04-16,76.309998,76.919998,75.639999,76.669998,58.217834,4895700
2008-04-17,76.400002,77.260002,76.400002,76.910004,58.400070,3466400
2008-04-18,77.500000,79.099998,77.500000,78.660004,59.728886,6742900
2008-04-21,78.709999,79.370003,78.169998,79.089996,60.055389,4744200
2008-04-22,79.320000,79.989998,77.750000,78.559998,59.652962,7615500
2008-04-23,80.650002,83.360001,79.570000,82.089996,62.333397,15488400
2008-04-24,82.489998,83.370003,81.650002,83.000000,63.024368,5755200
2008-04-25,83.379997,85.250000,83.379997,84.839996,64.421555,8355000
2008-04-28,85.010002,85.639999,84.279999,84.980003,64.527855,5378900
2008-04-29,84.540001,86.449997,84.540001,85.529999,64.945480,4485300
2008-04-30,85.830002,86.180000,84.629997,84.860001,64.436745,5220600
2008-05-01,84.860001,85.480003,84.570000,85.410004,64.854370,5083200
2008-05-02,86.320000,86.500000,84.980003,85.690002,65.066986,3784500
2008-05-05,85.320000,86.070000,85.000000,85.919998,65.241623,3886400
2008-05-06,85.589996,86.209999,85.129997,86.150002,65.416275,5079200
2008-05-07,86.029999,86.099998,84.419998,84.550003,64.500824,5060300
2008-05-08,84.709999,85.199997,84.000000,84.760002,64.661026,3671600
2008-05-09,84.430000,84.750000,83.750000,84.059998,64.127022,3328200
2008-05-12,84.400002,85.000000,83.279999,84.800003,64.691574,5367400
2008-05-13,84.989998,85.290001,84.110001,85.080002,64.905159,4292400
2008-05-14,85.300003,86.669998,85.080002,85.690002,65.370506,4909900
2008-05-15,85.709999,86.139999,85.000000,85.550003,65.263680,6006300
2008-05-16,85.839996,85.839996,84.739998,85.169998,64.973801,7129900
